"","c.0..penalty.","lambda.low.est","lambda.high.est","gamma.low.est","gamma.high.est","P.11.est","P.12.est","P.21.est","P.22.est","MSPE.est","accept"
"28",0.0005200001,0.000702824164966032,0.129325980799995,0.508872177308991,0.510192465325088,0.60824454405406,0.39175545594594,0.392471139187109,0.607528860812891,0.0677449727548717,1620
"29",0.0005400001,0.000755587834177318,0.130228951718984,0.511671558481059,0.519004033651043,0.606426380787687,0.393573619212313,0.398505840134479,0.601494159865521,0.0677400095458747,1652
"30",0.0005600001,0.000696025809767255,0.129609909404292,0.517260246188719,0.522378747551073,0.602614309584608,0.397385690415392,0.400054387255229,0.599945612744771,0.067823227943201,1637
"31",0.0005800001,0.000674830966883177,0.129982285779556,0.514187428024593,0.522080843142704,0.605162628662705,0.394837371337295,0.399543614779993,0.600456385220007,0.0677927937705645,1633
"32",0.0006000001,0.000684740328281177,0.127913267527573,0.522067228103051,0.51274454428669,0.60046951495334,0.39953048504666,0.3921070969963,0.6078929030037,0.0678907205279899,1695
"33",0.0006200001,0.000670701993110868,0.130344208762789,0.519270925882848,0.526834762110766,0.602817271575253,0.397182728424747,0.402453480898725,0.597546519101275,0.0678030016151085,1657
"34",0.0006400001,0.000714120914657961,0.129739989266976,0.525208676709933,0.529993326936979,0.598636685894921,0.401363314105079,0.404432628854823,0.595567371145177,0.0678688072544722,1616
"35",0.0006600001,0.000715489261064262,0.131913682658787,0.518385582964489,0.534877603045398,0.603956079923205,0.396043920076795,0.407070647511996,0.592929352488004,0.0677872304192298,1682
"36",0.0006800001,0.000733792118215433,0.130109455923733,0.52691829417902,0.536890354577956,0.597578195134032,0.402421804865968,0.407817029448604,0.592182970551396,0.0679216990032846,1650
"37",0.0007000001,0.000698047258844016,0.129882403313927,0.527185574415469,0.537634488791965,0.597399029416634,0.402600970583366,0.408070264218756,0.591929735781244,0.0679308765782468,1670
"38",0.0007200001,0.000668849049522897,0.129190076957239,0.533327230049014,0.534947505066307,0.593816909971169,0.406183090028831,0.406496255488596,0.593503744511404,0.0679538408464891,1648
"39",0.0007400001,0.000790301586596865,0.129767501632837,0.528920074438305,0.533376569504184,0.597772639203998,0.402227360796002,0.404749727907681,0.595250272092319,0.0679390540016008,1706
"40",0.0007600001,0.000787159667125321,0.129000073805705,0.532193745099909,0.534167408195756,0.5954359216532,0.4045640783468,0.404922820495998,0.595077179504002,0.0679821675118377,1652
"41",0.0007800001,0.000658541871147896,0.128867987599473,0.535004211923168,0.536612554560085,0.59353927041912,0.40646072958088,0.406517622206366,0.593482377793634,0.0679969075755545,1713
"42",0.0008000001,0.000630725217426162,0.129297337327471,0.536827176738322,0.541425647207019,0.592518570267486,0.407481429732514,0.409382652717883,0.590617347282117,0.0680110573069342,1711
"43",0.0008200001,0.000728773030887067,0.128650000504235,0.53997511501173,0.536412560923016,0.591080903918382,0.408919096081618,0.406213316744753,0.593786683255247,0.068016657882537,1713
"44",0.0008400001,0.000754267322698786,0.129862909022565,0.540463874717634,0.546801988143724,0.590670568791265,0.409329431208735,0.413146547728446,0.586853452271554,0.0680075981291322,1774
"45",0.0008600001,0.000820040961812435,0.130421278071595,0.53810386499657,0.55149319876279,0.592085766709248,0.407914233290752,0.415493555601896,0.584506444398104,0.0680248078582127,1714
"46",0.0008800001,0.000681801605996403,0.129703300567689,0.548192754165506,0.550637157983704,0.585938915096165,0.414061084903835,0.415765761954522,0.584234238045478,0.068046679093977,1780
"47",0.0009000001,0.000774490565972055,0.128566818350351,0.543004270232391,0.538850697557009,0.589871952105981,0.410128047894019,0.406481353349071,0.593518646650929,0.068072298102355,1681
"48",0.0009200001,0.000860977021353395,0.129563272017439,0.545717674054799,0.549003384314829,0.588248162114446,0.411751837885554,0.413705963547562,0.586294036452438,0.0680703088418821,1706
"49",0.0009400001,0.0006073979842132,0.129592561037924,0.5567807935075,0.563275102260328,0.579623856316775,0.420376143683225,0.423507452647781,0.576492547352219,0.0681340109546962,1756
"50",0.0009600001,0.00070169964567458,0.128850171226628,0.55285095836802,0.553771055113171,0.582704834090077,0.417295165909923,0.416304941278132,0.583695058721868,0.068141134002854,1743
"51",0.0009800001,0.000756565166948248,0.129742975835048,0.545416611338797,0.556189390346566,0.587857501095706,0.412142498904294,0.417301275404352,0.582698724595648,0.0681108246778749,1682
