"","c.0..penalty.","lambda.low.est","lambda.high.est","gamma.low.est","gamma.high.est","P.11.est","P.12.est","P.21.est","P.22.est","MSPE.est","accept"
"11",1.83681632653061e-06,0.000698473073647532,0.128629653198995,0.0505036342649205,0.0516289332661683,0.950788913229886,0.0492110867701136,0.0502797975155925,0.949720202484408,0.0589247255059787,1780
"12",2.04089591836735e-06,0.000701035069914296,0.127937882896969,0.0547531844064603,0.0559034326964087,0.946761215877104,0.0532387841228957,0.0543280993195807,0.945671900680419,0.0589680729052473,1693
"13",2.24497551020408e-06,0.000721248356501349,0.129278404435189,0.0573906149556968,0.0588225463291924,0.944273243125851,0.055726756874149,0.0570744105476428,0.942925589452357,0.0589065724336749,1750
"14",2.44905510204082e-06,0.000753072208258826,0.127746107438768,0.0608688856105275,0.0622901164773463,0.941006040620822,0.0589939593791782,0.0603306148691812,0.939669385130819,0.0589983088595139,1711
"15",2.65313469387755e-06,0.000608671651455627,0.12724020452981,0.0645463056249474,0.0662708384351748,0.937555530570759,0.0624444694292409,0.0640675347057339,0.935932465294266,0.0590209243938581,1639
"16",2.85721428571429e-06,0.000673786340521809,0.128290907199877,0.0669180378433001,0.0687875023397146,0.935354230685698,0.0646457693143023,0.0663986348574591,0.933601365142541,0.0589796297175823,1581
"17",3.06129387755102e-06,0.000598925918092368,0.127929820107066,0.0695409794263247,0.0710963735569086,0.932897692258466,0.0671023077415341,0.0685430617332742,0.931456938266726,0.0589879149037005,1630
"18",3.26537346938776e-06,0.00066530588300206,0.126961889166343,0.0731172323206152,0.0747342194897833,0.929582916936937,0.0704170830630634,0.0719080903355175,0.928091909664483,0.0590569333936353,1626
"19",3.46945306122449e-06,0.000731690033110289,0.127526928491891,0.0747732076051282,0.076876537272244,0.928073168891533,0.0719268311084666,0.0738785283461615,0.926121471653839,0.0590411859711063,1612
"20",3.67353265306122e-06,0.000642723421863514,0.126594753200294,0.0781318082372308,0.0798559968101685,0.924956089234915,0.0750439107650852,0.0766310525249527,0.923368947475047,0.0590902590744805,1588
"21",3.87761224489796e-06,0.000603142305823043,0.126299676492162,0.0809491434889169,0.0827891427003663,0.922354553669,0.0776454463309999,0.0793404372822605,0.920659562717739,0.0591051433206277,1620
"22",4.08169183673469e-06,0.000660117537079266,0.126535056246306,0.0829403744840196,0.085009298421838,0.920532919163565,0.0794670808364349,0.0813635951720019,0.918636404827998,0.0591043615464616,1532
"23",4.28577142857143e-06,0.000597604306394068,0.126148862711332,0.0856012392246634,0.0877093159162664,0.91809508837689,0.0819049116231097,0.0838394527104704,0.91616054728953,0.059127004338024,1520
"24",4.48985102040816e-06,0.000580566074464057,0.1258925119143,0.0886805272032784,0.0904822091111194,0.915258415888102,0.0847415841118985,0.0863798754522157,0.913620124547784,0.0591488534462653,1541
"25",4.6939306122449e-06,0.000617804226433412,0.125392008189647,0.0904309068407273,0.0926854213898531,0.913686262546826,0.0863137374531738,0.0883787510487378,0.911621248951262,0.0591790961747452,1524
"26",4.89801020408163e-06,0.000582397080132009,0.126385085832331,0.0924051040878296,0.0946601369322496,0.911876944392679,0.0881230556073207,0.0901822895632439,0.909817710436756,0.0591372242922278,1560
"27",5.10208979591837e-06,0.000569963115884084,0.125349985402797,0.0951083820904571,0.0970893007713402,0.909421388880603,0.0905786111193974,0.0923646364455468,0.907635363554453,0.0591916092471109,1523
"28",5.3061693877551e-06,0.000770976521740539,0.125172384604334,0.0959111373453545,0.0985196930150988,0.908774842508743,0.0912251574912567,0.0936255246728002,0.9063744753272,0.0592346223768364,1527
"29",5.51024897959184e-06,0.000653895585203015,0.124803635935543,0.0986174769094358,0.100600450435333,0.906289138832625,0.0937108611673754,0.095493443118622,0.904506556881378,0.0592497275372447,1535
"30",5.71432857142857e-06,0.000575029456171839,0.124606448131904,0.101060590279969,0.103628216422525,0.904065832724373,0.0959341672756266,0.0982661453731284,0.901733854626872,0.0592468222024814,1468
"31",5.91840816326531e-06,0.000589749778766489,0.124719986782384,0.103106713345971,0.105848462927667,0.902223667470479,0.0977763325295214,0.100254931887024,0.899745068112976,0.0592440927447941,1539
"32",6.12248775510204e-06,0.00063916395408262,0.124114412418315,0.104435764893576,0.106761331749345,0.901068590418539,0.0989314095814608,0.101032276663981,0.898967723336019,0.0592922383143161,1484
"33",6.32656734693878e-06,0.000674708800782285,0.124308713275155,0.10603320376573,0.108519642266969,0.89964372910729,0.10035627089271,0.102599310573398,0.897400689426602,0.0592921369126393,1538
"34",6.53064693877551e-06,0.000538783037769072,0.12358794621667,0.109443385898001,0.111400923760922,0.89653096798155,0.10346903201845,0.105203647886218,0.894796352113782,0.0593236608078873,1467
"35",6.73472653061225e-06,0.000628383392406048,0.124518083975845,0.109560154441622,0.111800981343824,0.896478453280275,0.103521546719725,0.10550131765548,0.89449868234452,0.0592903046861981,1548
"36",6.93880612244898e-06,0.000572109738380457,0.124471699847057,0.111673902187835,0.114794697045007,0.894574523428174,0.105425476571826,0.10822977240035,0.89177022759965,0.0592890859982351,1545
"37",7.14288571428571e-06,0.000657857342717875,0.124323405609062,0.112771183253028,0.115631281466002,0.893638599171642,0.106361400828358,0.108916914290862,0.891083085709138,0.0593145692217446,1506
"38",7.34696530612245e-06,0.000573723600638611,0.123700592327523,0.115697870806421,0.118161069045407,0.890991736753057,0.109008263246943,0.111185385463436,0.888814614536564,0.0593410999620591,1457
"39",7.55104489795918e-06,0.000570394052469476,0.123672135669198,0.116898363486213,0.120084996106358,0.889953364108853,0.110046635891147,0.112908802893557,0.887091197106443,0.0593499865232269,1516
"40",7.75512448979592e-06,0.000601806129004503,0.123536331926956,0.118941127636851,0.12161250505243,0.888133342083066,0.111866657916934,0.114237240038983,0.885762759961017,0.0593672706745393,1550
"41",7.95920408163265e-06,0.000661603088371028,0.12375408603959,0.119831581258581,0.122279377783073,0.887385222348695,0.112614777651305,0.114770801339322,0.885229198660678,0.0593708579788644,1516
"42",8.16328367346939e-06,0.000624326881713863,0.122650215640572,0.122465953925238,0.125006137417207,0.885039610658204,0.114960389341796,0.117207370017179,0.882792629982821,0.0594243603619843,1461
"43",8.36736326530612e-06,0.000647695092918685,0.122969783687962,0.122863039420667,0.125468069513639,0.884731408479467,0.115268591520533,0.117589093438015,0.882410906561986,0.0594122917454248,1487
"44",8.57144285714286e-06,0.000674411364397072,0.122741611359667,0.125240782405921,0.126585354828175,0.882588255304454,0.117411744695546,0.118511708306444,0.881488291693556,0.0594341188233192,1499
"45",8.77552244897959e-06,0.000665871690605871,0.123046019205034,0.125734463098986,0.128579276465429,0.882208206138763,0.117791793861237,0.120298493950113,0.879701506049887,0.059423102390408,1481
"46",8.97960204081633e-06,0.000604406043368096,0.122597385430916,0.127416749946287,0.130658472447373,0.880741327643873,0.119258672356127,0.122132569156215,0.877867430843785,0.0594445912274542,1465
"47",9.18368163265306e-06,0.000659963745386676,0.122710724300056,0.129101026327447,0.131565897387782,0.879239936538667,0.120760063461333,0.122888818124504,0.877111181875496,0.0594494205041552,1469
"48",9.3877612244898e-06,0.00064919940989346,0.123088500402498,0.130204976008139,0.133497349431614,0.878301777365197,0.121698222634804,0.124607082836158,0.875392917163842,0.059435554650879,1491
"49",9.59184081632653e-06,0.000685246927975604,0.122370050423645,0.131019487036242,0.134515427607551,0.877649843079352,0.122350156920648,0.125473767271829,0.874526232728171,0.0594761826968058,1456
"50",9.79592040816327e-06,0.000621096982200625,0.122492957729164,0.134029389408277,0.137312788455473,0.874942838091457,0.125057161908543,0.127966058773076,0.872033941226924,0.0594797318147494,1444
"51",1e-05,0.000613322319061872,0.12243996210876,0.134980965208619,0.137693369749959,0.87411942416575,0.12588057583425,0.128231985114514,0.871768014885486,0.0594781574535456,1468
