Location,Ant_ID,Ant_ID_(partner),start_time,end_time,,,,,,,,,,,,,,,,,,
4,72,632,6068,6081,,,,,,,,,,,,,,,,,,
4,632,72,6068,6081,,,,,,,,,,,,,,,,,,
4,632,726,6109,6119,,,,,,,,,,,,,,,,,,
4,726,632,6109,6119,,,,,,,,,,,,,,,,,,
4,72,688,6118,6134,,,,,,,,,,,,,,,,,,
4,688,72,6118,6134,,,,,,,,,,,,,,,,,,
4,422,793,6142,6161,,,,,,,,,,,,,,,,,,
4,793,422,6142,6161,,,,,,,,,,,,,,,,,,
4,632,797,6167,6234,,,,,,,,,,,,,,,,,,
4,797,632,6167,6234,,,,,,,,,,,,,,,,,,
4,754,819,6184,6245,,,,,,,,,,,,,,,,,,
4,819,754,6184,6245,,,,,,,,,,,,,,,,,,
4,627,797,6253,6429,,,,,,,,,,,,,,,,,,
4,797,627,6253,6429,,,,,,,,,,,,,,,,,,
4,788,822,6278,6342,,,,,,,,,,,,,,,,,,
4,822,788,6278,6342,,,,,,,,,,,,,,,,,,
4,418,788,6364,6383,,,,,,,,,,,,,,,,,,
4,788,418,6364,6383,,,,,,,,,,,,,,,,,,
4,418,788,6395,6398,,,,,,,,,,,,,,,,,,
4,788,418,6395,6398,,,,,,,,,,,,,,,,,,
4,788,819,6420,6422,,,,,,,,,,,,,,,,,,
4,819,788,6420,6422,,,,,,,,,,,,,,,,,,
4,788,688,6452,6458,,,,,,,,,,,,,,,,,,
4,688,788,6452,6458,,,,,,,,,,,,,,,,,,
4,788,688,6461,6493,,,,,,,,,,,,,,,,,,
4,688,788,6461,6493,,,,,,,,,,,,,,,,,,
4,788,822,6526,6536,,,,,,,,,,,,,,,,,,
4,822,788,6526,6536,,,,,,,,,,,,,,,,,,
4,754,822,6620,6668,,,,,,,,,,,,,,,,,,
4,822,754,6620,6668,,,,,,,,,,,,,,,,,,
4,424,788,6623,6628,,,,,,,,,,,,,,,,,,
4,788,424,6623,6628,,,,,,,,,,,,,,,,,,
4,627,632,6669,6737,,,,,,,,,,,,,,,,,,
4,632,627,6669,6737,,,,,,,,,,,,,,,,,,
4,754,822,6671,6691,,,,,,,,,,,,,,,,,,
4,822,754,6671,6691,,,,,,,,,,,,,,,,,,
4,631,755,6795,6797,,,,,,,,,,,,,,,,,,
4,755,631,6795,6797,,,,,,,,,,,,,,,,,,
4,788,688,6839,6884,,,,,,,,,,,,,,,,,,
4,688,788,6839,6884,,,,,,,,,,,,,,,,,,
4,491,631,6865,6868,,,,,,,,,,,,,,,,,,
4,631,491,6865,6868,,,,,,,,,,,,,,,,,,
4,491,631,6872,6875,,,,,,,,,,,,,,,,,,
4,631,491,6872,6875,,,,,,,,,,,,,,,,,,
4,788,822,6902,6967,,,,,,,,,,,,,,,,,,
4,822,788,6902,6967,,,,,,,,,,,,,,,,,,
4,754,822,7159,7169,,,,,,,,,,,,,,,,,,
4,822,754,7159,7169,,,,,,,,,,,,,,,,,,
4,539,NA,7167,7183,,,,,,,,,,,,,,,,,,
4,NA,539,7167,7183,,,,,,,,,,,,,,,,,,
4,631,822,7298,7301,,,,,,,,,,,,,,,,,,
4,631,727,7429,7491,,,,,,,,,,,,,,,,,,
4,727,631,7429,7491,,,,,,,,,,,,,,,,,,
4,822,631,7298,7301,,,,,,,,,,,,,,,,,,
4,424,788,8661,8668,,,,,,,,,,,,,,,,,,
4,788,424,8661,8668,,,,,,,,,,,,,,,,,,
4,424,788,8686,8691,,,,,,,,,,,,,,,,,,
4,788,424,8686,8691,,,,,,,,,,,,,,,,,,
4,788,822,8728,8734,,,,,,,,,,,,,,,,,,
4,822,788,8728,8734,,,,,,,,,,,,,,,,,,
4,424,822,8798,8900,,,,,,,,,,,,,,,,,,
4,822,424,8798,8900,,,,,,,,,,,,,,,,,,
4,424,822,8906,8913,,,,,,,,,,,,,,,,,,
4,822,424,8906,8913,,,,,,,,,,,,,,,,,,
4,632,671,8916,8984,,,,,,,,,,,,,,,,,,
4,671,632,8916,8984,,,,,,,,,,,,,,,,,,
4,632,671,9014,9028,,,,,,,,,,,,,,,,,,
4,671,632,9014,9028,,,,,,,,,,,,,,,,,,
4,819,822,9208,9210,,,,,,,,,,,,,,,,,,
4,822,819,9208,9210,,,,,,,,,,,,,,,,,,
4,699,429,9326,9334,,,,,,,,,,,,,,,,,,
4,429,699,9326,9334,,,,,,,,,,,,,,,,,,
4,754,632,9483,9493,,,,,,,,,,,,,,,,,,
4,632,754,9483,9493,,,,,,,,,,,,,,,,,,
4,797,726,9504,9518,,,,,,,,,,,,,,,,,,
4,726,797,9504,9518,,,,,,,,,,,,,,,,,,
4,758,632,9596,9600,,,,,,,,,,,,,,,,,,
4,632,758,9596,9600,,,,,,,,,,,,,,,,,,
4,699,429,9631,9645,,,,,,,,,,,,,,,,,,
4,429,699,9631,9645,,,,,,,,,,,,,,,,,,
4,754,726,9672,9682,,,,,,,,,,,,,,,,,,
4,726,754,9672,9682,,,,,,,,,,,,,,,,,,
4,819,631,9683,9685,,,,,,,,,,,,,,,,,,
4,631,819,9683,9685,,,,,,,,,,,,,,,,,,
4,754,72,9691,9718,,,,,,,,,,,,,,,,,,
4,72,754,9691,9718,,,,,,,,,,,,,,,,,,
4,632,797,9692,9783,,,,,,,,,,,,,,,,,,
4,797,632,9692,9783,,,,,,,,,,,,,,,,,,
4,688,631,9736,9748,,,,,,,,,,,,,,,,,,
4,631,688,9736,9748,,,,,,,,,,,,,,,,,,
4,448,424,9799,9806,,,,,,,,,,,,,,,,,,
4,424,448,9799,9806,,,,,,,,,,,,,,,,,,
4,631,671,9800,9814,,,,,,,,,,,,,,,,,,
4,671,631,9800,9814,,,,,,,,,,,,,,,,,,
4,754,688,9804,9826,,,,,,,,,,,,,,,,,,
4,688,754,9804,9826,,,,,,,,,,,,,,,,,,
4,657,632,9842,9846,,,,,,,,,,,,,,,,,,
4,632,657,9842,9846,,,,,,,,,,,,,,,,,,
4,657,632,9878,9911,,,,,,,,,,,,,,,,,,
4,632,657,9878,9911,,,,,,,,,,,,,,,,,,
4,491,571,9892,9925,,,,,,,,,,,,,,,,,,
4,571,491,9892,9925,,,,,,,,,,,,,,,,,,
4,448,491,9901,9925,,,,,,,,,,,,,,,,,,
4,448,571,9901,9925,,,,,,,,,,,,,,,,,,
4,491,448,9901,9925,,,,,,,,,,,,,,,,,,
4,571,448,9901,9925,,,,,,,,,,,,,,,,,,
4,491,671,9946,9948,,,,,,,,,,,,,,,,,,
4,671,491,9946,9948,,,,,,,,,,,,,,,,,,
4,491,819,10010,10026,,,,,,,,,,,,,,,,,,
4,819,491,10010,10026,,,,,,,,,,,,,,,,,,
4,564,571,10025,10035,,,,,,,,,,,,,,,,,,
4,571,564,10025,10035,,,,,,,,,,,,,,,,,,
4,571,755,10068,10080,,,,,,,,,,,,,,,,,,
4,755,571,10068,10080,,,,,,,,,,,,,,,,,,
4,424,699,10102,10174,,,,,,,,,,,,,,,,,,
4,699,424,10102,10174,,,,,,,,,,,,,,,,,,
4,424,699,10199,10204,,,,,,,,,,,,,,,,,,
4,699,424,10199,10204,,,,,,,,,,,,,,,,,,
4,699,797,10209,10384,,,,,,,,,,,,,,,,,,
4,797,699,10209,10384,,,,,,,,,,,,,,,,,,
4,491,754,10226,10234,,,,,,,,,,,,,,,,,,
4,754,491,10226,10234,,,,,,,,,,,,,,,,,,
4,727,754,10316,10329,,,,,,,,,,,,,,,,,,
4,754,727,10316,10329,,,,,,,,,,,,,,,,,,
4,698,699,10436,10440,,,,,,,,,,,,,,,,,,
4,699,698,10436,10440,,,,,,,,,,,,,,,,,,
4,754,797,10437,10451,,,,,,,,,,,,,,,,,,
4,797,754,10437,10451,,,,,,,,,,,,,,,,,,
4,462,542,10465,10471,,,,,,,,,,,,,,,,,,
4,542,462,10465,10471,,,,,,,,,,,,,,,,,,
4,491,755,10475,10479,,,,,,,,,,,,,,,,,,
4,755,491,10475,10479,,,,,,,,,,,,,,,,,,
4,418,797,10495,10523,,,,,,,,,,,,,,,,,,
4,797,418,10495,10523,,,,,,,,,,,,,,,,,,
4,491,755,10515,10620,,,,,,,,,,,,,,,,,,
4,755,491,10515,10620,,,,,,,,,,,,,,,,,,
4,424,462,10541,10547,,,,,,,,,,,,,,,,,,
4,462,424,10541,10547,,,,,,,,,,,,,,,,,,
4,459,671,10549,10577,,,,,,,,,,,,,,,,,,
4,671,459,10549,10577,,,,,,,,,,,,,,,,,,
4,542,646,10569,10574,,,,,,,,,,,,,,,,,,
4,646,542,10569,10574,,,,,,,,,,,,,,,,,,
4,542,646,10587,10590,,,,,,,,,,,,,,,,,,
4,646,542,10587,10590,,,,,,,,,,,,,,,,,,
4,542,646,10591,10605,,,,,,,,,,,,,,,,,,
4,646,542,10591,10605,,,,,,,,,,,,,,,,,,
4,459,598,10592,10595,,,,,,,,,,,,,,,,,,
4,598,459,10592,10595,,,,,,,,,,,,,,,,,,
4,698,797,10596,10621,,,,,,,,,,,,,,,,,,
4,797,698,10596,10621,,,,,,,,,,,,,,,,,,
4,424,793,10633,10665,,,,,,,,,,,,,,,,,,
4,793,424,10633,10665,,,,,,,,,,,,,,,,,,
4,459,491,10636,10642,,,,,,,,,,,,,,,,,,
4,491,459,10636,10642,,,,,,,,,,,,,,,,,,
4,565,646,10639,10642,,,,,,,,,,,,,,,,,,
4,646,565,10639,10642,,,,,,,,,,,,,,,,,,
4,787,797,10664,10699,,,,,,,,,,,,,,,,,,
4,797,787,10664,10699,,,,,,,,,,,,,,,,,,
4,646,758,10672,10693,,,,,,,,,,,,,,,,,,
4,758,646,10672,10693,,,,,,,,,,,,,,,,,,
4,565,787,10676,10699,,,,,,,,,,,,,,,,,,
4,787,565,10676,10699,,,,,,,,,,,,,,,,,,
4,565,797,10676,10728,,,,,,,,,,,,,,,,,,
4,797,565,10676,10728,,,,,,,,,,,,,,,,,,
4,424,698,10678,10694,,,,,,,,,,,,,,,,,,
4,698,424,10678,10694,,,,,,,,,,,,,,,,,,
4,418,631,10689,10716,,,,,,,,,,,,,,,,,,
4,631,418,10689,10716,,,,,,,,,,,,,,,,,,
4,72,429,10706,10715,,,,,,,,,,,,,,,,,,
4,429,72,10706,10715,,,,,,,,,,,,,,,,,,
4,72,429,10730,10771,,,,,,,,,,,,,,,,,,
4,429,72,10730,10771,,,,,,,,,,,,,,,,,,
4,491,565,10770,10837,,,,,,,,,,,,,,,,,,
4,565,491,10770,10837,,,,,,,,,,,,,,,,,,
4,72,429,10777,10796,,,,,,,,,,,,,,,,,,
4,429,72,10777,10796,,,,,,,,,,,,,,,,,,
4,755,797,10777,10793,,,,,,,,,,,,,,,,,,
4,797,755,10777,10793,,,,,,,,,,,,,,,,,,
4,418,542,10779,10784,,,,,,,,,,,,,,,,,,
4,542,418,10779,10784,,,,,,,,,,,,,,,,,,
4,542,571,10804,10808,,,,,,,,,,,,,,,,,,
4,571,542,10804,10808,,,,,,,,,,,,,,,,,,
4,565,755,10840,10843,,,,,,,,,,,,,,,,,,
4,755,565,10840,10843,,,,,,,,,,,,,,,,,,
4,424,429,10845,10855,,,,,,,,,,,,,,,,,,
4,429,424,10845,10855,,,,,,,,,,,,,,,,,,
4,429,491,10886,10907,,,,,,,,,,,,,,,,,,
4,491,429,10886,10907,,,,,,,,,,,,,,,,,,
4,47,797,10900,10912,,,,,,,,,,,,,,,,,,
4,797,47,10900,10912,,,,,,,,,,,,,,,,,,
4,429,491,10918,10920,,,,,,,,,,,,,,,,,,
4,491,429,10918,10920,,,,,,,,,,,,,,,,,,
4,481,796,10923,11063,,,,,,,,,,,,,,,,,,
4,796,481,10923,11063,,,,,,,,,,,,,,,,,,
4,429,491,10961,10964,,,,,,,,,,,,,,,,,,
4,491,429,10961,10964,,,,,,,,,,,,,,,,,,
4,754,797,10993,11014,,,,,,,,,,,,,,,,,,
4,797,754,10993,11014,,,,,,,,,,,,,,,,,,
4,429,787,11099,11110,,,,,,,,,,,,,,,,,,
4,787,429,11099,11110,,,,,,,,,,,,,,,,,,
4,539,NA,11130,11137,,,,,,,,,,,,,,,,,,
4,NA,539,11130,11137,,,,,,,,,,,,,,,,,,
4,72,632,11247,11258,,,,,,,,,,,,,,,,,,
4,632,72,11247,11258,,,,,,,,,,,,,,,,,,
4,429,632,11269,11331,,,,,,,,,,,,,,,,,,
4,632,429,11269,11331,,,,,,,,,,,,,,,,,,
4,429,726,11407,11410,,,,,,,,,,,,,,,,,,
4,726,429,11407,11410,,,,,,,,,,,,,,,,,,
4,424,429,11488,11490,,,,,,,,,,,,,,,,,,
4,429,424,11488,11490,,,,,,,,,,,,,,,,,,
4,429,539,11519,11521,,,,,,,,,,,,,,,,,,
4,539,429,11519,11521,,,,,,,,,,,,,,,,,,
4,429,539,11523,11527,,,,,,,,,,,,,,,,,,
4,539,429,11523,11527,,,,,,,,,,,,,,,,,,
4,754,797,11589,11606,,,,,,,,,,,,,,,,,,
4,797,754,11589,11606,,,,,,,,,,,,,,,,,,
4,47,797,11635,11645,,,,,,,,,,,,,,,,,,
4,797,47,11635,11645,,,,,,,,,,,,,,,,,,
4,424,429,11652,11664,,,,,,,,,,,,,,,,,,
4,429,424,11652,11664,,,,,,,,,,,,,,,,,,
4,47,539,11672,11685,,,,,,,,,,,,,,,,,,
4,539,47,11672,11685,,,,,,,,,,,,,,,,,,
4,424,429,11682,11745,,,,,,,,,,,,,,,,,,
4,429,424,11682,11745,,,,,,,,,,,,,,,,,,
4,418,565,11686,11689,,,,,,,,,,,,,,,,,,
4,565,418,11686,11689,,,,,,,,,,,,,,,,,,
4,539,797,11694,11750,,,,,,,,,,,,,,,,,,
4,797,539,11694,11750,,,,,,,,,,,,,,,,,,
4,627,NA,11754,11764,,,,,,,,,,,,,,,,,,
4,NA,627,11754,11764,,,,,,,,,,,,,,,,,,
4,424,429,11760,11815,,,,,,,,,,,,,,,,,,
4,429,424,11760,11815,,,,,,,,,,,,,,,,,,
4,727,797,11761,11787,,,,,,,,,,,,,,,,,,
4,797,727,11761,11787,,,,,,,,,,,,,,,,,,
4,539,819,11770,11789,,,,,,,,,,,,,,,,,,
4,819,539,11770,11789,,,,,,,,,,,,,,,,,,
4,539,631,11854,11871,,,,,,,,,,,,,,,,,,
4,631,539,11854,11871,,,,,,,,,,,,,,,,,,
4,797,631,11910,11926,,,,,,,,,,,,,,,,,,
4,631,797,11910,11926,,,,,,,,,,,,,,,,,,
4,47,571,11927,11936,,,,,,,,,,,,,,,,,,
4,571,47,11927,11936,,,,,,,,,,,,,,,,,,
4,491,539,11956,11960,,,,,,,,,,,,,,,,,,
4,539,491,11956,11960,,,,,,,,,,,,,,,,,,
4,542,787,12094,12098,,,,,,,,,,,,,,,,,,
4,787,542,12094,12098,,,,,,,,,,,,,,,,,,
4,424,755,12108,12113,,,,,,,,,,,,,,,,,,
4,755,424,12108,12113,,,,,,,,,,,,,,,,,,
4,598,793,12117,12139,,,,,,,,,,,,,,,,,,
4,793,598,12117,12139,,,,,,,,,,,,,,,,,,
4,491,631,12167,12169,,,,,,,,,,,,,,,,,,
4,631,491,12167,12169,,,,,,,,,,,,,,,,,,
4,698,797,12240,12297,,,,,,,,,,,,,,,,,,
4,797,698,12240,12297,,,,,,,,,,,,,,,,,,
4,539,797,12286,12292,,,,,,,,,,,,,,,,,,
4,539,698,12286,12292,,,,,,,,,,,,,,,,,,
4,797,539,12286,12292,,,,,,,,,,,,,,,,,,
4,698,539,12286,12292,,,,,,,,,,,,,,,,,,
4,787,797,12392,12563,,,,,,,,,,,,,,,,,,
4,797,787,12392,12563,,,,,,,,,,,,,,,,,,
4,627,797,12692,12773,,,,,,,,,,,,,,,,,,
4,797,627,12692,12773,,,,,,,,,,,,,,,,,,
4,448,722,12694,12697,,,,,,,,,,,,,,,,,,
4,722,448,12694,12697,,,,,,,,,,,,,,,,,,
4,72,822,12814,12817,,,,,,,,,,,,,,,,,,
4,822,72,12814,12817,,,,,,,,,,,,,,,,,,
4,429,722,13091,13103,,,,,,,,,,,,,,,,,,
4,722,429,13091,13103,,,,,,,,,,,,,,,,,,
4,429,722,13160,13166,,,,,,,,,,,,,,,,,,
4,722,429,13160,13166,,,,,,,,,,,,,,,,,,
4,429,722,13173,13178,,,,,,,,,,,,,,,,,,
4,722,429,13173,13178,,,,,,,,,,,,,,,,,,
4,758,797,13223,13275,,,,,,,,,,,,,,,,,,
4,797,758,13223,13275,,,,,,,,,,,,,,,,,,
4,646,797,13285,13410,,,,,,,,,,,,,,,,,,
4,797,646,13285,13410,,,,,,,,,,,,,,,,,,
4,646,797,13422,13491,,,,,,,,,,,,,,,,,,
4,797,646,13422,13491,,,,,,,,,,,,,,,,,,
4,72,632,13458,13508,,,,,,,,,,,,,,,,,,
4,632,72,13458,13508,,,,,,,,,,,,,,,,,,
4,72,722,13469,13482,,,,,,,,,,,,,,,,,,
4,632,722,13469,13482,,,,,,,,,,,,,,,,,,
4,722,72,13469,13482,,,,,,,,,,,,,,,,,,
4,722,632,13469,13482,,,,,,,,,,,,,,,,,,
4,646,698,13522,13536,,,,,,,,,,,,,,,,,,
4,698,646,13522,13536,,,,,,,,,,,,,,,,,,
4,539,797,13537,13676,,,,,,,,,,,,,,,,,,
4,797,539,13537,13676,,,,,,,,,,,,,,,,,,
4,491,796,13561,13569,,,,,,,,,,,,,,,,,,
4,796,491,13561,13569,,,,,,,,,,,,,,,,,,
4,657,698,13602,13618,,,,,,,,,,,,,,,,,,
4,698,657,13602,13618,,,,,,,,,,,,,,,,,,
4,657,698,13628,13960,,,,,,,,,,,,,,,,,,
4,698,657,13628,13960,,,,,,,,,,,,,,,,,,
4,539,819,13700,13721,,,,,,,,,,,,,,,,,,
4,819,539,13700,13721,,,,,,,,,,,,,,,,,,
4,539,797,13744,13767,,,,,,,,,,,,,,,,,,
4,797,539,13744,13767,,,,,,,,,,,,,,,,,,
4,598,632,13917,13933,,,,,,,,,,,,,,,,,,
4,632,598,13917,13933,,,,,,,,,,,,,,,,,,
4,657,698,13963,13973,,,,,,,,,,,,,,,,,,
4,698,657,13963,13973,,,,,,,,,,,,,,,,,,
