Location,Ant_ID,Ant_ID_(partner),start_time,end_time,,,,,,,,,,,,,,,,,,,,,
1,797,36,10676,10715,,,,,,,,,,,,,,,,,,,,,
1,36,797,10676,10715,,,,,,,,,,,,,,,,,,,,,
1,657,267,10720,10731,,,,,,,,,,,,,,,,,,,,,
1,267,657,10720,10731,,,,,,,,,,,,,,,,,,,,,
1,797,36,10734,11172,,,,,,,,,,,,,,,,,,,,,
1,36,797,10734,11172,,,,,,,,,,,,,,,,,,,,,
1,109,657,11340,11395,,,,,,,,,,,,,,,,,,,,,
1,657,109,11340,11395,,,,,,,,,,,,,,,,,,,,,
1,646,657,11407,11431,,,,,,,,,,,,,,,,,,,,,
1,657,646,11407,11431,,,,,,,,,,,,,,,,,,,,,
1,494,570,11501,11527,,,,,,,,,,,,,,,,,,,,,
1,570,494,11501,11527,,,,,,,,,,,,,,,,,,,,,
1,42,646,11513,11535,,,,,,,,,,,,,,,,,,,,,
1,646,42,11513,11535,,,,,,,,,,,,,,,,,,,,,
1,494,570,11535,11538,,,,,,,,,,,,,,,,,,,,,
1,570,494,11535,11538,,,,,,,,,,,,,,,,,,,,,
1,109,199,11540,11543,,,,,,,,,,,,,,,,,,,,,
1,199,109,11540,11543,,,,,,,,,,,,,,,,,,,,,
1,267,36,11561,11647,,,,,,,,,,,,,,,,,,,,,
1,36,267,11561,11647,,,,,,,,,,,,,,,,,,,,,
1,494,199,11566,11580,,,,,,,,,,,,,,,,,,,,,
1,199,494,11566,11580,,,,,,,,,,,,,,,,,,,,,
1,494,199,11581,11672,,,,,,,,,,,,,,,,,,,,,
1,199,494,11581,11672,,,,,,,,,,,,,,,,,,,,,
1,594,671,11651,11663,,,,,,,,,,,,,,,,,,,,,
1,671,594,11651,11663,,,,,,,,,,,,,,,,,,,,,
1,797,267,11651,11715,,,,,,,,,,,,,,,,,,,,,
1,267,797,11651,11715,,,,,,,,,,,,,,,,,,,,,
1,594,671,11672,11744,,,,,,,,,,,,,,,,,,,,,
1,671,594,11672,11744,,,,,,,,,,,,,,,,,,,,,
1,494,199,11693,11743,,,,,,,,,,,,,,,,,,,,,
1,199,494,11693,11743,,,,,,,,,,,,,,,,,,,,,
1,42,818,11705,11753,,,,,,,,,,,,,,,,,,,,,
1,818,42,11705,11753,,,,,,,,,,,,,,,,,,,,,
1,267,36,11750,11757,,,,,,,,,,,,,,,,,,,,,
1,36,267,11750,11757,,,,,,,,,,,,,,,,,,,,,
1,594,199,11793,11803,,,,,,,,,,,,,,,,,,,,,
1,199,594,11793,11803,,,,,,,,,,,,,,,,,,,,,
1,594,199,11808,11906,,,,,,,,,,,,,,,,,,,,,
1,199,594,11808,11906,,,,,,,,,,,,,,,,,,,,,
1,657,532,11857,11870,,,,,,,,,,,,,,,,,,,,,
1,532,657,11857,11870,,,,,,,,,,,,,,,,,,,,,
1,818,109,11884,11999,,,,,,,,,,,,,,,,,,,,,
1,109,818,11884,11999,,,,,,,,,,,,,,,,,,,,,
1,594,199,11922,12025,,,,,,,,,,,,,,,,,,,,,
1,199,594,11922,12025,,,,,,,,,,,,,,,,,,,,,
1,36,269,11998,12478,,,,,,,,,,,,,,,,,,,,,
1,269,36,11998,12478,,,,,,,,,,,,,,,,,,,,,
1,818,109,12032,12207,,,,,,,,,,,,,,,,,,,,,
1,109,818,12032,12207,,,,,,,,,,,,,,,,,,,,,
1,166,324,12038,12109,,,,,,,,,,,,,,,,,,,,,
1,324,166,12038,12109,,,,,,,,,,,,,,,,,,,,,
1,594,42,12039,12044,,,,,,,,,,,,,,,,,,,,,
1,42,594,12039,12044,,,,,,,,,,,,,,,,,,,,,
1,727,533,12047,12107,,,,,,,,,,,,,,,,,,,,,
1,533,727,12047,12107,,,,,,,,,,,,,,,,,,,,,
1,119,101,12098,12151,,,,,,,,,,,,,,,,,,,,,
1,101,119,12098,12151,,,,,,,,,,,,,,,,,,,,,
1,166,324,12121,12201,,,,,,,,,,,,,,,,,,,,,
1,324,166,12121,12201,,,,,,,,,,,,,,,,,,,,,
1,199,298,12135,12216,,,,,,,,,,,,,,,,,,,,,
1,298,199,12135,12216,,,,,,,,,,,,,,,,,,,,,
1,594,646,12138,12159,,,,,,,,,,,,,,,,,,,,,
1,646,594,12138,12159,,,,,,,,,,,,,,,,,,,,,
1,109,570,12213,12219,,,,,,,,,,,,,,,,,,,,,
1,570,109,12213,12219,,,,,,,,,,,,,,,,,,,,,
1,818,646,12229,12244,,,,,,,,,,,,,,,,,,,,,
1,646,818,12229,12244,,,,,,,,,,,,,,,,,,,,,
1,15,324,12238,12556,,,,,,,,,,,,,,,,,,,,,
1,324,15,12238,12556,,,,,,,,,,,,,,,,,,,,,
1,594,532,12248,12280,,,,,,,,,,,,,,,,,,,,,
1,532,594,12248,12280,,,,,,,,,,,,,,,,,,,,,
1,42,646,12264,12316,,,,,,,,,,,,,,,,,,,,,
1,646,42,12264,12316,,,,,,,,,,,,,,,,,,,,,
1,818,570,12279,12376,,,,,,,,,,,,,,,,,,,,,
1,570,818,12279,12376,,,,,,,,,,,,,,,,,,,,,
1,646,570,12391,12427,,,,,,,,,,,,,,,,,,,,,
1,570,646,12391,12427,,,,,,,,,,,,,,,,,,,,,
1,818,109,12394,12521,,,,,,,,,,,,,,,,,,,,,
1,109,818,12394,12521,,,,,,,,,,,,,,,,,,,,,
1,42,33,12438,12448,,,,,,,,,,,,,,,,,,,,,
1,33,42,12438,12448,,,,,,,,,,,,,,,,,,,,,
1,594,33,12492,12506,,,,,,,,,,,,,,,,,,,,,
1,33,594,12492,12506,,,,,,,,,,,,,,,,,,,,,
1,269,36,12504,12584,,,,,,,,,,,,,,,,,,,,,
1,36,269,12504,12584,,,,,,,,,,,,,,,,,,,,,
1,594,33,12539,12549,,,,,,,,,,,,,,,,,,,,,
1,33,594,12539,12549,,,,,,,,,,,,,,,,,,,,,
1,269,36,12602,12945,,,,,,,,,,,,,,,,,,,,,
1,36,269,12602,12945,,,,,,,,,,,,,,,,,,,,,
1,594,646,12619,12630,,,,,,,,,,,,,,,,,,,,,
1,646,594,12619,12630,,,,,,,,,,,,,,,,,,,,,
1,594,646,12634,12643,,,,,,,,,,,,,,,,,,,,,
1,646,594,12634,12643,,,,,,,,,,,,,,,,,,,,,
1,33,594,12660,12713,,,,,,,,,,,,,,,,,,,,,
1,594,33,12660,12713,,,,,,,,,,,,,,,,,,,,,
1,33,818,12717,12737,,,,,,,,,,,,,,,,,,,,,
1,818,33,12717,12737,,,,,,,,,,,,,,,,,,,,,
1,646,594,12725,12738,,,,,,,,,,,,,,,,,,,,,
1,594,646,12725,12738,,,,,,,,,,,,,,,,,,,,,
1,594,570,12751,12808,,,,,,,,,,,,,,,,,,,,,
1,570,594,12751,12808,,,,,,,,,,,,,,,,,,,,,
1,33,594,12815,12826,,,,,,,,,,,,,,,,,,,,,
1,594,33,12815,12826,,,,,,,,,,,,,,,,,,,,,
1,33,594,12837,12850,,,,,,,,,,,,,,,,,,,,,
1,594,33,12837,12850,,,,,,,,,,,,,,,,,,,,,
1,594,109,12874,12883,,,,,,,,,,,,,,,,,,,,,
1,109,594,12874,12883,,,,,,,,,,,,,,,,,,,,,
1,698,594,12941,12970,,,,,,,,,,,,,,,,,,,,,
1,594,698,12941,12970,,,,,,,,,,,,,,,,,,,,,
1,698,594,12988,12998,,,,,,,,,,,,,,,,,,,,,
1,594,698,12988,12998,,,,,,,,,,,,,,,,,,,,,
1,202,42,13032,13127,,,,,,,,,,,,,,,,,,,,,
1,42,202,13032,13127,,,,,,,,,,,,,,,,,,,,,
1,15,324,13039,13483,,,,,,,,,,,,,,,,,,,,,
1,324,15,13039,13483,,,,,,,,,,,,,,,,,,,,,
1,67,199,13046,13142,,,,,,,,,,,,,,,,,,,,,
1,199,67,13046,13142,,,,,,,,,,,,,,,,,,,,,
1,269,101,13086,13128,,,,,,,,,,,,,,,,,,,,,
1,101,269,13086,13128,,,,,,,,,,,,,,,,,,,,,
1,698,594,13325,13333,,,,,,,,,,,,,,,,,,,,,
1,594,698,13325,13333,,,,,,,,,,,,,,,,,,,,,
1,570,269,13349,13354,,,,,,,,,,,,,,,,,,,,,
1,269,570,13349,13354,,,,,,,,,,,,,,,,,,,,,
1,539,46,13580,13599,,,,,,,,,,,,,,,,,,,,,
1,46,539,13580,13599,,,,,,,,,,,,,,,,,,,,,
1,46,262,13602,13721,,,,,,,,,,,,,,,,,,,,,
1,262,46,13602,13721,,,,,,,,,,,,,,,,,,,,,
1,33,15,13631,13796,,,,,,,,,,,,,,,,,,,,,
1,15,33,13631,13796,,,,,,,,,,,,,,,,,,,,,
1,797,448,13651,13653,,,,,,,,,,,,,,,,,,,,,
1,448,797,13651,13653,,,,,,,,,,,,,,,,,,,,,
1,331,135,13660,13757,,,,,,,,,,,,,,,,,,,,,
1,135,331,13660,13757,,,,,,,,,,,,,,,,,,,,,
1,109,298,13678,13692,,,,,,,,,,,,,,,,,,,,,
1,298,109,13678,13692,,,,,,,,,,,,,,,,,,,,,
1,657,36,13682,13693,,,,,,,,,,,,,,,,,,,,,
1,36,657,13682,13693,,,,,,,,,,,,,,,,,,,,,
1,727,77,13684,13718,,,,,,,,,,,,,,,,,,,,,
1,77,727,13684,13718,,,,,,,,,,,,,,,,,,,,,
1,q,18,13687,13701,,,,,,,,,,,,,,,,,,,,,
1,18,q,13687,13701,,,,,,,,,,,,,,,,,,,,,
1,291,143,13706,13739,,,,,,,,,,,,,,,,,,,,,
1,143,291,13706,13739,,,,,,,,,,,,,,,,,,,,,
1,46,133,13706,13721,,,,,,,,,,,,,,,,,,,,,
1,133,46,13706,13721,,,,,,,,,,,,,,,,,,,,,
1,262,133,13706,13725,,,,,,,,,,,,,,,,,,,,,
1,133,262,13706,13725,,,,,,,,,,,,,,,,,,,,,
1,119,727,13737,13752,,,,,,,,,,,,,,,,,,,,,
1,43,727,13737,13752,,,,,,,,,,,,,,,,,,,,,
1,727,119,13737,13752,,,,,,,,,,,,,,,,,,,,,
1,727,43,13737,13752,,,,,,,,,,,,,,,,,,,,,
1,43,119,13737,13753,,,,,,,,,,,,,,,,,,,,,
1,119,43,13737,13753,,,,,,,,,,,,,,,,,,,,,
1,353,135,13769,13805,,,,,,,,,,,,,,,,,,,,,
1,135,353,13769,13805,,,,,,,,,,,,,,,,,,,,,
1,331,72,13775,13777,,,,,,,,,,,,,,,,,,,,,
1,72,331,13775,13777,,,,,,,,,,,,,,,,,,,,,
1,353,135,13808,13827,,,,,,,,,,,,,,,,,,,,,
1,135,353,13808,13827,,,,,,,,,,,,,,,,,,,,,
1,331,72,13809,14012,,,,,,,,,,,,,,,,,,,,,
1,72,331,13809,14012,,,,,,,,,,,,,,,,,,,,,
1,532,298,13832,13841,,,,,,,,,,,,,,,,,,,,,
1,298,532,13832,13841,,,,,,,,,,,,,,,,,,,,,
1,43,262,13832,13859,,,,,,,,,,,,,,,,,,,,,
1,262,43,13832,13859,,,,,,,,,,,,,,,,,,,,,
1,353,135,13850,14051,,,,,,,,,,,,,,,,,,,,,
1,135,353,13850,14051,,,,,,,,,,,,,,,,,,,,,
1,532,797,13905,13912,,,,,,,,,,,,,,,,,,,,,
1,797,532,13905,13912,,,,,,,,,,,,,,,,,,,,,
1,33,262,13930,14012,,,,,,,,,,,,,,,,,,,,,
1,262,33,13930,14012,,,,,,,,,,,,,,,,,,,,,
1,15,175,13946,14078,,,,,,,,,,,,,,,,,,,,,
1,175,15,13946,14078,,,,,,,,,,,,,,,,,,,,,
1,269,699,13947,13956,,,,,,,,,,,,,,,,,,,,,
1,699,269,13947,13956,,,,,,,,,,,,,,,,,,,,,
1,77,194,13966,13978,,,,,,,,,,,,,,,,,,,,,
1,194,77,13966,13978,,,,,,,,,,,,,,,,,,,,,
1,202,598,13974,14013,,,,,,,,,,,,,,,,,,,,,
1,598,202,13974,14013,,,,,,,,,,,,,,,,,,,,,
1,119,699,13977,13983,,,,,,,,,,,,,,,,,,,,,
1,699,119,13977,13983,,,,,,,,,,,,,,,,,,,,,
1,77,194,13981,14025,,,,,,,,,,,,,,,,,,,,,
1,194,77,13981,14025,,,,,,,,,,,,,,,,,,,,,
1,532,598,14014,14040,,,,,,,,,,,,,,,,,,,,,
1,598,532,14014,14040,,,,,,,,,,,,,,,,,,,,,
1,331,72,14019,14036,,,,,,,,,,,,,,,,,,,,,
1,72,331,14019,14036,,,,,,,,,,,,,,,,,,,,,
1,33,262,14024,14071,,,,,,,,,,,,,,,,,,,,,
1,262,33,14024,14071,,,,,,,,,,,,,,,,,,,,,
1,291,194,14026,14069,,,,,,,,,,,,,,,,,,,,,
1,194,291,14026,14069,,,,,,,,,,,,,,,,,,,,,
1,q,128,14033,14049,,,,,,,,,,,,,,,,,,,,,
1,128,q,14033,14049,,,,,,,,,,,,,,,,,,,,,
1,797,764,14046,14054,,,,,,,,,,,,,,,,,,,,,
1,764,797,14046,14054,,,,,,,,,,,,,,,,,,,,,
1,269,727,14083,14091,,,,,,,,,,,,,,,,,,,,,
1,727,269,14083,14091,,,,,,,,,,,,,,,,,,,,,
1,291,262,14104,14160,,,,,,,,,,,,,,,,,,,,,
1,262,291,14104,14160,,,,,,,,,,,,,,,,,,,,,
1,15,265,14113,14162,,,,,,,,,,,,,,,,,,,,,
1,265,15,14113,14162,,,,,,,,,,,,,,,,,,,,,
1,727,269,14119,14121,,,,,,,,,,,,,,,,,,,,,
1,269,727,14119,14121,,,,,,,,,,,,,,,,,,,,,
1,298,448,14126,14139,,,,,,,,,,,,,,,,,,,,,
1,448,298,14126,14139,,,,,,,,,,,,,,,,,,,,,
1,202,72,14149,14186,,,,,,,,,,,,,,,,,,,,,
1,72,202,14149,14186,,,,,,,,,,,,,,,,,,,,,
1,199,291,14195,14237,,,,,,,,,,,,,,,,,,,,,
1,291,199,14195,14237,,,,,,,,,,,,,,,,,,,,,
1,353,18,14209,14240,,,,,,,,,,,,,,,,,,,,,
1,18,353,14209,14240,,,,,,,,,,,,,,,,,,,,,
1,797,q,14239,14254,,,,,,,,,,,,,,,,,,,,,
1,q,797,14239,14254,,,,,,,,,,,,,,,,,,,,,
1,295,72,14240,14279,,,,,,,,,,,,,,,,,,,,,
1,72,295,14240,14279,,,,,,,,,,,,,,,,,,,,,
1,353,18,14248,14400,,,,,,,,,,,,,,,,,,,,,
1,18,353,14248,14400,,,,,,,,,,,,,,,,,,,,,
1,598,194,14256,14311,,,,,,,,,,,,,,,,,,,,,
1,194,598,14256,14311,,,,,,,,,,,,,,,,,,,,,
1,291,72,14293,14400,,,,,,,,,,,,,,,,,,,,,
1,72,291,14293,14400,,,,,,,,,,,,,,,,,,,,,
1,135,128,14301,14400,,,,,,,,,,,,,,,,,,,,,
1,128,135,14301,14400,,,,,,,,,,,,,,,,,,,,,
1,262,194,14311,14400,,,,,,,,,,,,,,,,,,,,,
1,194,262,14311,14400,,,,,,,,,,,,,,,,,,,,,
1,428,637,14342,14370,,,,,,,,,,,,,,,,,,,,,
1,637,428,14342,14370,,,,,,,,,,,,,,,,,,,,,
1,77,598,14364,14400,,,,,,,,,,,,,,,,,,,,,
1,598,77,14364,14400,,,,,,,,,,,,,,,,,,,,,
1,532,195,14398,14400,,,,,,,,,,,,,,,,,,,,,
1,195,532,14398,14400,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
